rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id
20,10,01:03:51,114951.0,9,11,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,8,522.0,374.0,2.0,2,82.18344982183942,557.7699407385038,,,,,8.0,-0.579162673503674,-0.8011283794942221,8.0,0.6251000694677854,1.1980226656418533,0,3,27,2241
20,11,01:03:52,114980.0,9,11,Viktor AXELSEN,2,網前球,0,1,2.0,2,455.0,485.0,2.0,2,268.10722759868054,403.0052736192643,,,,,2.0,-0.9273046948812197,0.6342321751773282,8.0,-0.43113572721512683,-0.8003558873172759,0,3,27,2241
20,12,01:03:53,115007.0,9,11,Anthony Sinisuka GINTING,2,網前球,0,1,2.0,2,796.0,404.0,2.0,1,274.6417414138739,507.3029688062977,,,,,7.0,0.8193738670181623,-0.4023711776172882,8.0,-0.07540396107982698,0.7581966920298923,0,3,27,2241
20,13,01:03:54,115033.0,9,11,Viktor AXELSEN,2,挑球,0,0,2.0,1,819.0,456.0,1.0,4,280.4656754373822,170.34896574558346,,,,,1.0,1.1021053212513858,0.4092896542368762,8.0,0.5673131255009649,-0.6727463174708473,0,3,27,2241
20,14,01:03:56,115082.0,9,11,Anthony Sinisuka GINTING,3,殺球,0,0,1.0,4,795.0,309.0,2.0,10,309.8663589990555,693.5073183489114,出界,對手出界,A,,4.0,1.132241035009543,-1.5313473223398288,8.0,0.5787973416541217,0.9018407974424546,0,3,27,2241
21,1,01:04:12,115589.0,10,11,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,7,194.26846128281483,371.5723160773689,,,,,8.0,-0.07996104572474325,0.8581725570030093,8.0,0.6569731798249128,-0.8071050541401386,0,3,27,2242
21,2,01:04:13,115607.0,10,11,Anthony Sinisuka GINTING,2,推撲球,0,0,2.0,7,667.0,390.0,1.0,3,280.0711509563944,769.3806801538684,,,,,8.0,0.40231521752851607,-0.5662740858668194,8.0,0.13001682934920383,0.9080473922719321,0,3,27,2242
21,3,01:04:14,115642.0,10,11,Viktor AXELSEN,2,長球,0,0,1.0,3,869.0,625.0,1.0,4,271.58453258941887,189.6493258074601,,,,,3.0,1.0623210205822318,1.5539555184546525,8.0,0.15522347099862505,-0.9359774287432844,0,3,27,2242
21,4,01:04:15,115674.0,10,11,Anthony Sinisuka GINTING,2,殺球,0,0,1.0,4,783.0,316.0,2.0,5,273.31902184286866,703.1799643397565,,,,,9.0,0.9028815434725681,-1.4747543234859242,8.0,0.6581481996731164,1.2130620396566656,0,3,27,2242
21,5,01:04:16,115687.0,10,11,Viktor AXELSEN,2,接殺防守,0,0,2.0,5,843.0,576.0,1.0,8,219.80118275286813,358.41609621503216,,,,,8.0,0.6591246888135456,1.2647272397762546,6.0,0.9383561850190624,-1.3468261164766357,0,3,27,2242
21,6,01:04:17,115716.0,10,11,Anthony Sinisuka GINTING,2,網前球,0,0,1.0,8,710.0,384.0,2.0,2,100.571527144581,561.453943255427,,,,,7.0,0.8157046039674067,-0.5173220388084699,8.0,0.784045923850446,1.2652332124002796,0,3,27,2242
21,7,01:04:18,115744.0,10,11,Viktor AXELSEN,2,挑球,0,1,2.0,2,490.0,487.0,1.0,9,221.37199871634218,166.7590992778727,,,,,7.0,-0.7502326814474762,0.5466705032561681,8.0,0.4858632045495153,-0.649088263320877,0,3,27,2242
21,8,01:04:19,115795.0,10,11,Anthony Sinisuka GINTING,3,長球,0,0,1.0,9,705.0,308.0,2.0,10,316.129167430006,784.9008443808559,出界,對手出界,A,,9.0,0.46912654708708984,-1.5642997117133668,8.0,0.2607267896524727,0.93284155541467,0,3,27,2242
26,1,01:06:16,119293.0,14,12,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,7,190.69972146696605,378.17909711102055,,,,,8.0,-0.1098965861552225,0.8662546146883295,8.0,0.6407257858376728,-0.8951665804482488,0,3,27,2247
26,2,01:06:17,119312.0,14,12,Anthony Sinisuka GINTING,2,網前球,0,1,2.0,7,661.0,393.0,2.0,2,82.49169350580758,538.2706888624643,,,,,8.0,0.259801557323085,-0.6263005986723854,8.0,0.07592326904913917,0.9561363838281061,0,3,27,2247
26,3,01:06:17,119335.0,14,12,Viktor AXELSEN,2,挑球,0,1,2.0,2,458.0,474.0,1.0,4,251.6612115244415,167.16012835380462,,,,,8.0,-0.48855638120078687,0.6967736215944811,8.0,-0.02450432996556802,-0.8481728262928515,0,3,27,2247
26,4,01:06:19,119376.0,14,12,Anthony Sinisuka GINTING,2,切球,0,0,1.0,4,751.0,308.0,2.0,2,55.567782948192324,562.7209017753373,,,,,9.0,0.8380180636575664,-1.4607544666953018,8.0,0.02843959091758182,0.987789826231,0,3,27,2247
26,5,01:06:20,119401.0,14,12,Viktor AXELSEN,2,網前球,0,1,2.0,2,403.0,488.0,1.0,1,78.95758038675983,383.4640023334044,,,,,8.0,-0.7737445280101319,0.7888196564182864,9.0,0.5566843125706505,-1.5491763352340913,0,3,27,2247
26,6,01:06:21,119430.0,14,12,Anthony Sinisuka GINTING,3,推撲球,0,0,1.0,1,469.0,396.0,2.0,10,170.5735968070131,825.9148556361176,出界,對手出界,A,,8.0,-0.8301941540087147,-0.5725454477328794,8.0,-0.5931634801909039,0.839495545992485,0,3,27,2247
27,1,01:06:37,119932.0,15,12,Viktor AXELSEN,1,發長球,0,1,2.0,7,,,1.0,3,96.37639226156735,170.71773953971518,,,,,8.0,0.1556008761964955,0.8095325938325146,8.0,-0.4730771865699943,-0.8883600566258133,0,3,27,2248
27,2,01:06:38,119969.0,15,12,Anthony Sinisuka GINTING,2,長球,0,0,1.0,3,515.0,310.0,1.0,8,108.24603751350334,749.5910664737698,,,,,9.0,-0.7446273615621979,-1.5711629825963769,8.0,0.16394002613702524,1.0120624129371663,0,3,27,2248
27,3,01:06:40,120007.0,15,12,Viktor AXELSEN,2,切球,0,0,1.0,8,485.0,611.0,2.0,8,130.21234557218887,301.21062616058066,,,,,8.0,-0.6979582566761651,1.374537419208303,8.0,-0.2077663607367808,-1.0284463847215,0,3,27,2248
27,4,01:06:40,120026.0,15,12,Anthony Sinisuka GINTING,3,網前球,0,0,2.0,8,561.0,360.0,2.0,7,231.4934524527379,480.1099412467285,掛網,對手掛網,A,,8.0,-0.3661995937719472,-0.8374259705716582,8.0,-0.5526341628700839,1.4382771789937792,0,3,27,2248
30,1,01:08:23,123091.0,18,12,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,8,198.00417887452488,353.62075266457975,,,,,8.0,-0.06747138925589806,0.8909544017279215,8.0,0.6819050656645939,-0.8444663596787138,0,3,27,2251
30,2,01:08:23,123109.0,18,12,Anthony Sinisuka GINTING,2,推撲球,0,0,2.0,8,673.0,382.0,1.0,5,275.2015550883169,690.2825522276327,,,,,8.0,0.45503456870007003,-0.6133767861006566,8.0,0.1355257057905218,0.9403547467554206,0,3,27,2251
30,3,01:08:24,123134.0,18,12,Viktor AXELSEN,3,殺球,0,0,1.0,5,845.0,567.0,2.0,6,292.44750077975254,219.62168668257902,對手落地致勝,落地致勝,A,,8.0,0.48296652297926845,0.9976186107628718,8.0,0.1892073861695218,-0.7354814506157646,0,3,27,2251
32,1,01:08:53,124000.0,20,12,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,8,197.49323002531943,346.7645505055403,,,,,8.0,-0.11524149000785971,0.8988869692395909,8.0,0.5938272361791432,-0.7456401807329941,0,3,27,2253
32,2,01:08:54,124021.0,20,12,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,8,672.0,379.0,2.0,2,67.74869706116857,559.3657312327288,,,,,8.0,0.45008088770377386,-0.6612944361055915,8.0,0.13001682934920383,0.9080473922719321,0,3,27,2253
32,3,01:08:55,124054.0,20,12,Viktor AXELSEN,2,挑球,0,1,2.0,2,427.0,486.0,1.0,3,88.34794162684972,167.8090602874954,,,,,2.0,-0.934645349050833,0.6254579839102519,8.0,-0.09025653540306508,-0.7614859674271134,0,3,27,2253
32,4,01:08:56,124106.0,20,12,Anthony Sinisuka GINTING,2,切球,0,0,1.0,3,503.0,309.0,2.0,2,101.79014738239026,564.9405593682685,,,,,9.0,-0.7687586096207722,-1.5712994347148754,8.0,-0.012938445544990502,0.9876157930970239,0,3,27,2253
32,5,01:08:57,124132.0,20,12,Viktor AXELSEN,2,挑球,0,1,2.0,2,492.0,489.0,1.0,4,255.37518323853402,172.81671390786767,,,,,8.0,-0.681034767358055,0.6787145538134839,9.0,-0.39174753786524574,-1.4105727066851472,0,3,27,2253
32,6,01:08:59,124171.0,20,12,Anthony Sinisuka GINTING,2,殺球,0,0,1.0,4,757.0,310.0,2.0,8,167.7365078304778,670.1253278101125,,,,,9.0,0.6670277212278687,-1.5194311484514333,8.0,0.34547649083605575,1.036366104532581,0,3,27,2253
32,7,01:08:59,124187.0,20,12,Viktor AXELSEN,2,網前球,0,1,2.0,8,618.0,554.0,2.0,6,264.3122680652387,354.41282997626206,,,,,8.0,0.4358029091072104,1.0987618624972992,9.0,0.8719379261154414,-1.576692089865859,0,3,27,2253
32,8,01:09:00,124213.0,20,12,Anthony Sinisuka GINTING,2,推撲球,0,1,2.0,6,785.0,382.0,1.0,6,79.15741168443103,741.3453884854085,,,,,8.0,0.6748936656470609,-0.6481174968317246,8.0,0.3024176611801797,0.9330182266731519,0,3,27,2253
32,9,01:09:01,124243.0,20,12,Viktor AXELSEN,2,殺球,0,0,1.0,6,422.0,605.0,2.0,5,77.39493976326075,285.9238361184874,,,,,8.0,-0.31590410219744747,1.3044695873154044,8.0,-0.23697010325167936,-0.9895750538565853,0,3,27,2253
32,10,01:09:01,124258.0,20,12,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,5,476.0,354.0,2.0,1,264.7397757618605,564.9148681637196,,,,,5.0,-0.9195314709064453,-0.9416706644024316,8.0,-0.5445706066049344,1.4033673573620724,0,3,27,2253
32,11,01:09:02,124289.0,20,12,Viktor AXELSEN,2,挑球,0,0,2.0,1,807.0,488.0,1.0,4,296.77464542992897,162.1174977312963,,,,,7.0,0.7730299470519717,0.632987112943038,8.0,-0.04874469527624149,-1.0669560668255764,0,3,27,2253
32,12,01:09:04,124331.0,20,12,Anthony Sinisuka GINTING,2,殺球,0,0,1.0,4,819.0,306.0,2.0,5,282.4686004496724,669.7518420523184,,,,,4.0,1.0602178392651145,-1.5317533899265492,8.0,0.4947691974829549,0.9976681989851178,0,3,27,2253
32,13,01:09:04,124348.0,20,12,Viktor AXELSEN,2,網前球,0,0,2.0,5,857.0,553.0,2.0,8,109.69635864902494,352.565879545803,,,,,8.0,0.8603700513693204,1.1005212506899458,4.0,1.2957340454826063,-1.6185605867092143,0,3,27,2253
32,14,01:09:05,124376.0,20,12,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,8,524.0,382.0,2.0,7,156.28401327906587,504.1352692698076,,,,,8.0,-0.4512911278770785,-0.6299427587950289,8.0,0.26589301800053816,0.956938814905706,0,3,27,2253
32,15,01:09:06,124404.0,20,12,Viktor AXELSEN,2,推撲球,0,0,2.0,7,599.0,455.0,1.0,4,262.4804762290273,189.530188358369,,,,,7.0,-0.3925645851423171,0.43026524765270996,8.0,-0.18452821776370512,-0.7008373398897341,0,3,27,2253
32,16,01:09:08,124442.0,20,12,Anthony Sinisuka GINTING,2,殺球,0,0,1.0,4,769.0,316.0,2.0,5,267.28269430096924,681.45403424573,,,,,9.0,0.7379081706016013,-1.5045374930438566,8.0,0.3663590020882588,1.0907811968355112,0,3,27,2253
32,17,01:09:08,124461.0,20,12,Viktor AXELSEN,2,接殺防守,0,0,2.0,5,827.0,561.0,2.0,8,189.64571728687628,362.568122351396,,,,,8.0,0.7569774661871254,1.198561792919767,4.0,1.0306217248499518,-1.4026576948775844,0,3,27,2253
32,18,01:09:09,124490.0,20,12,Anthony Sinisuka GINTING,3,網前球,0,1,2.0,8,659.0,386.0,2.0,7,114.0609510367454,486.54687654917774,掛網,對手掛網,A,,8.0,0.11529886298477092,-0.6871648892929079,8.0,0.24784296302412553,0.9648518317019169,0,3,27,2253
33,1,01:09:23,124917.0,20,13,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,8,124.96988035882893,348.1855546165641,,,,,8.0,0.16679217988938086,0.8592284561302156,8.0,-0.5184116263820814,-0.7760435566838298,0,3,27,2254
33,2,01:09:24,124940.0,20,13,Anthony Sinisuka GINTING,2,推撲球,0,0,2.0,8,550.0,380.0,1.0,6,89.28313333271674,681.1990580559125,,,,,8.0,-0.43269661506880064,-0.6899903634405552,8.0,0.10678518914510929,0.842497285117061,0,3,27,2254
33,3,01:09:25,124967.0,20,13,Viktor AXELSEN,2,長球,0,1,1.0,6,453.0,562.0,1.0,4,271.4439571597586,192.38823891734904,,,,,8.0,-0.6517821118919875,1.1627772147822704,8.0,-0.3678815780090828,-0.8751598787166014,0,3,27,2254
33,4,01:09:27,125016.0,20,13,Anthony Sinisuka GINTING,2,殺球,0,0,1.0,4,783.0,317.0,2.0,5,263.6745450824555,693.0637854402651,,,,,4.0,1.0366164808892062,-1.4596429073943813,8.0,0.4562744507473426,1.1446490144603902,0,3,27,2254
33,5,01:09:27,125029.0,20,13,Viktor AXELSEN,2,網前球,0,0,2.0,5,821.0,569.0,2.0,8,141.21642973791202,329.878712488328,,,,,8.0,0.6206363481714676,1.2498900317505797,4.0,1.1511709786110111,-1.4877667459840536,0,3,27,2254
33,6,01:09:28,125057.0,20,13,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,8,578.0,372.0,2.0,7,173.18261262801823,567.4183860587278,,,,,8.0,-0.06066040360238459,-0.7490373562051902,8.0,0.40712779014646394,1.0909503188477785,0,3,27,2254
33,7,01:09:29,125081.0,20,13,Viktor AXELSEN,2,挑球,0,0,2.0,7,630.0,490.0,1.0,3,93.0876043601026,170.67432360261876,,,,,8.0,-0.15452391552889821,0.7662924354485364,8.0,-0.07657794518336779,-0.8484460518720643,0,3,27,2254
33,8,01:09:30,125126.0,20,13,Anthony Sinisuka GINTING,2,長球,0,0,1.0,3,510.0,310.0,1.0,3,269.7161443935293,758.9455069675997,,,,,9.0,-0.8572455007460265,-1.5717997910878274,8.0,0.2602130760338999,0.9489076871035783,0,3,27,2254
33,9,01:09:32,125160.0,20,13,Viktor AXELSEN,3,長球,0,0,1.0,3,844.0,617.0,2.0,10,312.2015737103578,167.9616825459794,出界,對手出界,B,,3.0,0.9583349056048174,1.5197809881926905,8.0,-0.003170803177730463,-1.10641172898086,0,3,27,2254
34,1,01:09:58,125940.0,21,13,Anthony Sinisuka GINTING,1,發短球,0,1,2.0,7,,,2.0,8,157.55314453010584,594.3865358617619,,,,,8.0,0.1312790600348643,-0.8098521431609281,8.0,-0.5973516676070009,0.9292053205420293,0,3,27,2255
34,2,01:09:58,125957.0,21,13,Viktor AXELSEN,2,平球,0,0,2.0,8,599.0,506.0,2.0,8,110.69978298401044,348.0146423320001,,,,,8.0,-0.6446681373887958,0.7387876706730699,8.0,0.04253321683613018,-0.9237875916641712,0,3,27,2255
34,3,01:09:59,125977.0,21,13,Anthony Sinisuka GINTING,2,平球,0,0,2.0,8,526.0,380.0,2.0,7,185.98266576749887,586.3111562905141,,,,,8.0,-0.3067510770931333,-0.8371144721917515,8.0,-0.30338739375715335,0.9704998162459191,0,3,27,2255
34,4,01:09:59,125998.0,21,13,Viktor AXELSEN,2,推撲球,0,1,2.0,7,655.0,501.0,1.0,4,252.29825170109953,183.88998089285263,,,,,8.0,0.16818662438526094,0.7845065132205272,8.0,-0.0633025622823786,-1.0016207558081913,0,3,27,2255
34,5,01:10:01,126036.0,21,13,Anthony Sinisuka GINTING,2,殺球,0,0,1.0,4,753.0,314.0,2.0,8,181.16982959220607,671.7467183375329,,,,,9.0,0.8132744573864723,-1.5477275544010383,8.0,0.12250467934992956,1.0276031691885272,0,3,27,2255
34,6,01:10:01,126051.0,21,13,Viktor AXELSEN,2,接殺防守,0,1,2.0,8,646.0,555.0,2.0,6,264.1926618258946,345.26962813656905,,,,,8.0,0.09811123110800506,1.120343554132538,9.0,0.8097403998239483,-1.5041336852558356,0,3,27,2255
34,7,01:10:02,126075.0,21,13,Anthony Sinisuka GINTING,2,平球,0,1,2.0,6,784.0,378.0,2.0,7,178.85716776925693,574.3560011342954,,,,,8.0,0.6065946903424253,-0.9464054119202906,8.0,0.17701254098013855,0.9485558707065399,0,3,27,2255
34,8,01:10:03,126097.0,21,13,Viktor AXELSEN,2,挑球,0,0,2.0,7,641.0,494.0,1.0,4,294.03840470793017,184.43779109480934,,,,,7.0,0.0034994215394950827,0.6470482509009609,8.0,0.512280669777098,-0.8705291787410602,0,3,27,2255
34,9,01:10:04,126143.0,21,13,Anthony Sinisuka GINTING,2,切球,0,0,1.0,4,817.0,314.0,2.0,8,187.02545196730088,656.7511076014375,,,,,4.0,1.3165064423866473,-1.472435886070521,8.0,0.0814156826842964,1.0195825802164478,0,3,27,2255
34,10,01:10:05,126158.0,21,13,Viktor AXELSEN,2,接殺防守,0,0,2.0,8,658.0,545.0,2.0,5,84.27112644559892,310.266546589567,,,,,8.0,0.06362101952342344,1.0507989535857984,4.0,1.2256755679987406,-1.5746889072034975,0,3,27,2255
34,11,01:10:06,126187.0,21,13,Anthony Sinisuka GINTING,2,接殺防守,0,0,2.0,5,485.0,364.0,2.0,2,63.45487072336322,557.5728231742581,,,,,8.0,-0.5768626657661772,-0.8762593677260417,8.0,-0.09471182481006155,1.0423412234826628,0,3,27,2255
34,12,01:10:07,126215.0,21,13,Viktor AXELSEN,2,網前球,0,1,2.0,2,419.0,485.0,2.0,1,57.1899622889741,372.1762669311138,,,,,8.0,-0.8578814600220407,0.7463423334975688,8.0,-0.3667586800935157,-0.8499686041097094,0,3,27,2255
34,13,01:10:08,126245.0,21,13,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,1,433.0,391.0,2.0,2,79.53431843196009,508.92463629906496,,,,,5.0,-1.0119507799540663,-0.5852744307085397,8.0,-0.5209910007917365,0.7562646834236233,0,3,27,2255
34,14,01:10:09,126274.0,21,13,Viktor AXELSEN,2,挑球,0,1,2.0,2,456.0,458.0,1.0,4,276.52318483709564,170.29684378268337,,,,,7.0,-0.6175780413623638,0.5561889247615136,8.0,-0.6179888868069273,-0.8262389328880161,0,3,27,2255
34,15,01:10:10,126318.0,21,13,Anthony Sinisuka GINTING,2,切球,0,1,1.0,4,789.0,309.0,2.0,5,279.1183909170799,623.3516556946485,,,,,9.0,0.7654107638662099,-1.4468398979237442,8.0,-0.06592346037717685,1.0032143868629138,0,3,27,2255
34,16,01:10:11,126336.0,21,13,Viktor AXELSEN,2,接殺防守,0,0,2.0,5,843.0,523.0,2.0,6,289.85589620727797,307.9917699357584,,,,,8.0,0.3488860871540057,1.0907087135787208,8.0,0.49935969695103144,-1.3632819110440735,0,3,27,2255
34,17,01:10:12,126360.0,21,13,Anthony Sinisuka GINTING,2,平球,0,1,2.0,6,823.0,362.0,2.0,7,199.51566933627515,567.6939578461255,,,,,8.0,0.8357254435315007,-0.8186320656269302,8.0,0.3619872347469849,1.059821416992973,0,3,27,2255
34,18,01:10:12,126384.0,21,13,Viktor AXELSEN,2,挑球,0,0,2.0,7,681.0,490.0,1.0,4,270.3282894554279,175.80482606926492,,,,,8.0,0.2367070193680003,0.7256069805724353,8.0,0.5430780884498946,-0.7581941730740359,0,3,27,2255
34,19,01:10:14,126430.0,21,13,Anthony Sinisuka GINTING,3,殺球,0,0,1.0,4,780.0,311.0,2.0,10,311.3155509825404,697.8345312612771,出界,對手出界,A,,4.0,0.958573128390186,-1.474442162746725,8.0,0.1456357831883686,1.0511409782958576,0,3,27,2255
1,1,00:06:28,11657.0,0,1,NG Ka Long Angus,1,發短球,0,1,2.0,7,,,2.0,7,153.4748227832598,371.8764987887518,,,,,8.0,0.10002237791908897,0.8817039413492355,8.0,-0.5578735717515737,-1.1033191297003808,0,1,28,2256
1,2,00:06:29,11678.0,0,1,Viktor AXELSEN,2,挑球,0,0,2.0,7,597.0,390.0,1.0,9,248.5262253308858,778.1355901503734,,,,,8.0,-0.3129532668991202,-0.6966568670457723,8.0,-0.04372711330015854,0.8811040565929341,0,1,28,2256
1,3,00:06:30,11720.0,0,1,NG Ka Long Angus,2,切球,0,0,1.0,9,800.0,633.0,2.0,5,99.18074015617594,350.9136653669876,,,,,9.0,0.6505558949965846,1.6131536043478594,8.0,-0.08909414335152879,-0.9312683618397397,0,1,28,2256
1,4,00:06:31,11747.0,0,1,Viktor AXELSEN,2,網前球,0,0,2.0,5,506.0,381.0,2.0,2,62.34407031958884,548.7568092143161,,,,,8.0,-0.8217207129565944,-0.6636115096598966,8.0,0.19991770120574903,1.178039944898978,0,1,28,2256
1,5,00:06:32,11774.0,0,1,NG Ka Long Angus,2,網前球,0,1,2.0,2,418.0,480.0,2.0,1,82.02888468643488,392.79066121009834,,,,,2.0,-0.9034254091853313,0.464607345995318,8.0,-0.5803262567475537,-0.6501578064954625,0,1,28,2256
1,6,00:06:33,11801.0,0,1,Viktor AXELSEN,2,挑球,0,0,2.0,1,473.0,400.0,1.0,3,268.3078283426778,778.2865354517395,,,,,5.0,-0.8788271278989691,-0.651969796554351,8.0,-0.4382700052035367,0.8956794882764747,0,1,28,2256
1,7,00:06:34,11839.0,0,1,NG Ka Long Angus,2,平球,0,0,1.0,3,845.0,633.0,2.0,6,287.5222872995872,280.1642783556855,,,,,8.0,0.735736173806964,1.4729143038992092,8.0,-0.0670526958957077,-0.9824388929634299,0,1,28,2256
1,8,00:06:35,11857.0,0,1,Viktor AXELSEN,2,網前球,0,1,2.0,6,816.0,350.0,2.0,8,121.24460564642911,597.1633160316769,,,,,6.0,1.0530823315790228,-1.0139894918988046,8.0,0.6184027010017454,1.3113664247332224,0,1,28,2256
1,9,00:06:36,11882.0,0,1,NG Ka Long Angus,2,網前球,0,1,2.0,8,527.0,508.0,2.0,1,85.29008195645083,399.2901065698773,,,,,8.0,-0.3937243121649792,0.7302744037312537,8.0,0.4534892245227806,-0.9790622841739646,0,1,28,2256
1,10,00:06:37,11910.0,0,1,Viktor AXELSEN,2,挑球,0,0,2.0,1,478.0,403.0,1.0,9,242.5403770111345,783.0878139905582,,,,,8.0,-0.8582341214132735,-0.5923916937254029,8.0,-0.377372848347468,0.8057987508213286,0,1,28,2256
1,11,00:06:38,11953.0,0,1,NG Ka Long Angus,2,切球,0,0,1.0,9,787.0,637.0,2.0,5,96.21049826853512,350.87185901726184,,,,,9.0,0.45714889170845063,1.532943558440526,8.0,-0.28103468637981965,-1.0619251218740542,0,1,28,2256
1,12,00:06:39,11981.0,0,1,Viktor AXELSEN,2,網前球,0,0,2.0,5,501.0,381.0,2.0,1,261.3723457796265,531.3489619610796,,,,,8.0,-0.6158457058273321,-0.6384210488712299,8.0,0.17121828873364456,1.1779307263878962,0,1,28,2256
1,13,00:06:40,12007.0,0,1,NG Ka Long Angus,2,網前球,0,0,2.0,1,797.0,469.0,2.0,2,284.44166039950323,391.1912491581076,,,,,7.0,0.6240690676891631,0.6230435995198752,8.0,-0.12622141529606748,-0.9060669963640416,0,1,28,2256
1,14,00:06:41,12034.0,0,1,Viktor AXELSEN,2,挑球,0,1,2.0,2,823.0,398.0,1.0,8,154.35074162529455,755.6850578505221,,,,,2.0,0.9826011790551942,-0.522840680124751,8.0,0.23950038096175844,0.8249734778147021,0,1,28,2256
1,15,00:06:42,12074.0,0,1,NG Ka Long Angus,2,殺球,0,0,1.0,8,587.0,616.0,2.0,6,287.45458919516835,318.8411442523878,,,,,8.0,-0.3155009683508727,1.3223074830192776,8.0,-0.15057867681815096,-1.0088600240016523,0,1,28,2256
1,16,00:06:43,12092.0,0,1,Viktor AXELSEN,2,接殺防守,0,1,2.0,6,820.0,366.0,2.0,7,242.11993765272052,512.8323012713744,,,,,8.0,-0.05195504969232237,-0.9823409587858526,8.0,-0.3401286934224444,1.4896877043739523,0,1,28,2256
1,17,00:06:44,12120.0,0,1,NG Ka Long Angus,3,推撲球,0,0,2.0,7,759.0,459.0,2.0,3,70.63180806065898,163.21388150292225,對手落地致勝,落地致勝,B,,7.0,0.6273998996134388,0.65777920620357,6.0,0.9970174580815123,-0.8485086373564966,0,1,28,2256
3,1,00:07:25,13372.0,2,1,Viktor AXELSEN,1,發短球,0,1,2.0,7,,,2.0,7,160.77357167914795,560.3431430368317,,,,,8.0,0.16152650187737064,-0.6576282820615535,8.0,-0.6643576466592478,1.0915456376984949,0,1,28,2258
3,2,00:07:26,13391.0,2,1,NG Ka Long Angus,2,挑球,0,0,2.0,7,606.0,486.0,1.0,3,93.87036310492728,180.34512889731778,,,,,7.0,-0.6198111296008084,0.5911533860918213,8.0,-0.08158773880795492,-0.9312201481217276,0,1,28,2258
3,3,00:07:27,13426.0,2,1,Viktor AXELSEN,2,切球,0,0,1.0,3,510.0,313.0,2.0,1,265.81323739225905,578.625192378646,,,,,9.0,-0.8032125420299441,-1.462966614507077,8.0,-0.12993677769293577,0.7651416721839102,0,1,28,2258
3,4,00:07:28,13448.0,2,1,NG Ka Long Angus,2,網前球,0,0,2.0,1,811.0,496.0,2.0,2,269.5984662009005,377.8896993199558,,,,,8.0,0.6782541353779158,0.8432950910379718,9.0,-0.3406684246324195,-1.4311784427442122,0,1,28,2258
3,5,00:07:29,13473.0,2,1,Viktor AXELSEN,2,推撲球,0,1,2.0,2,796.0,392.0,1.0,9,152.65405840702888,760.8536190539087,,,,,6.0,1.075631139027784,-0.7002377806364501,8.0,0.29601237050191564,0.9229025875933031,0,1,28,2258
3,6,00:07:29,13498.0,2,1,NG Ka Long Angus,2,殺球,1,0,1.0,9,583.0,620.0,2.0,8,114.53941370857387,299.5657310203231,,,,,8.0,0.13078815935983742,1.1926770346811288,8.0,0.12147784788429444,-0.9683360275870511,0,1,28,2258
3,7,00:07:30,13511.0,2,1,Viktor AXELSEN,2,網前球,0,0,2.0,8,535.0,359.0,2.0,5,286.06728308378024,613.5276092002005,,,,,8.0,-0.39473163535052885,-1.0495617857177812,8.0,-0.056611581309435034,1.344638132388346,0,1,28,2258
3,8,00:07:31,13538.0,2,1,NG Ka Long Angus,2,網前球,0,0,2.0,5,856.0,517.0,2.0,8,174.52531427025227,342.8393232026962,,,,,5.0,0.943286395800301,1.067132976790204,8.0,-0.12088370285633926,-1.0477633211908375,0,1,28,2258
3,9,00:07:32,13562.0,2,1,Viktor AXELSEN,2,挑球,0,1,2.0,8,633.0,377.0,1.0,9,135.28162382746535,776.0135875756744,,,,,8.0,0.07486229628365493,-0.7551570062620293,8.0,0.32438425673137805,0.9549966774888917,0,1,28,2258
