batch 0: Pandas(Index=0, rally_id=2, player=1, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.066525905759233, player_location_y=0.8842830930602202, opponent_location_x=-0.3679183993593016, opponent_location_y=-0.8490659150160242, ball_round=1, set=1, match_id=1, getpoint_player=nan, roundscore_A=2, roundscore_B=1)
batch 1912: Pandas(Index=1912, rally_id=410, player=1, type=7, player_location_area=7.0, opponent_location_area=8.0, hit_area=2, player_location_x=-0.8513966631331664, player_location_y=0.3055425788613035, opponent_location_x=-0.368744143652908, opponent_location_y=-0.6607720890726032, ball_round=3, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=3)
batch 1913: Pandas(Index=1913, rally_id=410, player=2, type=3, player_location_area=1.0, opponent_location_area=7.0, hit_area=1, player_location_x=-0.9695227511643504, player_location_y=-0.3057124896149163, opponent_location_x=-0.5452837387167876, opponent_location_y=0.499854385768731, ball_round=4, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=3)
batch 1914: Pandas(Index=1914, rally_id=410, player=1, type=4, player_location_area=8.0, opponent_location_area=8.0, hit_area=3, player_location_x=0.3978095147194568, player_location_y=1.4480307256737976, opponent_location_x=-0.0185058100128813, opponent_location_y=-0.8253271252384916, ball_round=5, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=3)
batch 1915: Pandas(Index=1915, rally_id=410, player=2, type=5, player_location_area=8.0, opponent_location_area=8.0, hit_area=6, player_location_x=0.0183049956780348, player_location_y=-0.7801286206383672, opponent_location_x=0.703889031714092, opponent_location_y=1.463252373496557, ball_round=6, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=3)
batch 1916: Pandas(Index=1916, rally_id=410, player=1, type=7, player_location_area=7.0, opponent_location_area=8.0, hit_area=2, player_location_x=-0.7464597661451995, player_location_y=0.6587315489428219, opponent_location_x=0.0024437374709462, opponent_location_y=-0.9393817258932368, ball_round=7, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=3)
batch 1917: Pandas(Index=1917, rally_id=410, player=2, type=3, player_location_area=1.0, opponent_location_area=16.0, hit_area=1, player_location_x=-0.8861413508181712, player_location_y=-0.2345133709959842, opponent_location_x=-1.6256627187149997, opponent_location_y=0.229112949229723, ball_round=8, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=3)
batch 1918: Pandas(Index=1918, rally_id=410, player=1, type=9, player_location_area=9.0, opponent_location_area=8.0, hit_area=9, player_location_x=0.2596754313360069, player_location_y=1.522118123845275, opponent_location_x=0.1834998233673878, opponent_location_y=-0.5707683280437127, ball_round=9, set=3, match_id=5, getpoint_player='B', roundscore_A=2, roundscore_B=3)
batch 1919: Pandas(Index=1919, rally_id=411, player=2, type=1, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.0765575911625848, player_location_y=-0.690996708908829, opponent_location_x=-0.5055220352211627, opponent_location_y=1.06246975948134, ball_round=1, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1920: Pandas(Index=1920, rally_id=411, player=1, type=8, player_location_area=8.0, opponent_location_area=8.0, hit_area=2, player_location_x=-0.7044915166622563, player_location_y=0.7082949640021781, opponent_location_x=-0.1981338706370463, opponent_location_y=-0.9870019769452728, ball_round=2, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1921: Pandas(Index=1921, rally_id=411, player=2, type=4, player_location_area=9.0, opponent_location_area=8.0, hit_area=3, player_location_x=-0.8040827257661718, player_location_y=-1.415102277730908, opponent_location_x=-0.4962155548007527, opponent_location_y=1.024694233687167, ball_round=3, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1922: Pandas(Index=1922, rally_id=411, player=1, type=5, player_location_area=8.0, opponent_location_area=3.0, hit_area=6, player_location_x=-0.7102097951344146, player_location_y=1.165550497051159, opponent_location_x=-1.4189717461195217, opponent_location_y=-1.6247518491591848, ball_round=4, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1923: Pandas(Index=1923, rally_id=411, player=2, type=7, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=-0.2136367905180565, player_location_y=-0.759191438749102, opponent_location_x=-0.3006593593982647, opponent_location_y=0.97987276781401, ball_round=5, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1924: Pandas(Index=1924, rally_id=411, player=1, type=8, player_location_area=7.0, opponent_location_area=8.0, hit_area=7, player_location_x=-0.2715540254646038, player_location_y=0.6612775399343415, opponent_location_x=-0.1927968678798357, opponent_location_y=-0.7926159636601602, ball_round=6, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1925: Pandas(Index=1925, rally_id=411, player=2, type=9, player_location_area=3.0, opponent_location_area=8.0, hit_area=3, player_location_x=-1.008649568741632, player_location_y=-1.4543893952981757, opponent_location_x=-0.5245115559070634, opponent_location_y=1.0472827090429828, ball_round=7, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1926: Pandas(Index=1926, rally_id=411, player=1, type=6, player_location_area=6.0, opponent_location_area=8.0, hit_area=6, player_location_x=-1.0414727842277054, player_location_y=1.0218674426814145, opponent_location_x=-0.6243265348390912, opponent_location_y=-1.2646501868692313, ball_round=8, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1927: Pandas(Index=1927, rally_id=411, player=2, type=3, player_location_area=5.0, opponent_location_area=8.0, hit_area=5, player_location_x=-1.0108038268952972, player_location_y=-0.6210693710348739, opponent_location_x=-0.5522142040912015, opponent_location_y=0.91666272465148, ball_round=9, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1928: Pandas(Index=1928, rally_id=411, player=1, type=9, player_location_area=4.0, opponent_location_area=8.0, hit_area=4, player_location_x=-1.0279738617134666, player_location_y=1.6221285514722716, opponent_location_x=-0.6001686246743232, opponent_location_y=-1.0128330034900073, ball_round=10, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1929: Pandas(Index=1929, rally_id=411, player=2, type=3, player_location_area=8.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.4487999171462226, player_location_y=-0.6231864724621925, opponent_location_x=-0.2691228346336414, opponent_location_y=1.1530912442099523, ball_round=11, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1930: Pandas(Index=1930, rally_id=411, player=1, type=6, player_location_area=8.0, opponent_location_area=8.0, hit_area=5, player_location_x=0.914437445822043, player_location_y=1.232173858293389, opponent_location_x=0.2292088443522694, opponent_location_y=-0.7900560747721318, ball_round=12, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1931: Pandas(Index=1931, rally_id=411, player=2, type=7, player_location_area=8.0, opponent_location_area=8.0, hit_area=6, player_location_x=0.0691580378298049, player_location_y=-0.7910269438131451, opponent_location_x=0.6112697318895063, opponent_location_y=1.1280256020348531, ball_round=13, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1932: Pandas(Index=1932, rally_id=411, player=1, type=6, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=0.0548640722735695, player_location_y=1.057829110567108, opponent_location_x=-0.0186239724457144, opponent_location_y=-0.8366333909355426, ball_round=14, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1933: Pandas(Index=1933, rally_id=411, player=2, type=5, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=-0.2924118190880622, player_location_y=-0.9296578489917005, opponent_location_x=-0.2629386921967163, opponent_location_y=1.01829891225399, ball_round=15, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1934: Pandas(Index=1934, rally_id=411, player=1, type=3, player_location_area=8.0, opponent_location_area=8.0, hit_area=5, player_location_x=0.4365402042298677, player_location_y=0.914043113394353, opponent_location_x=-0.1968600094217896, opponent_location_y=-0.9406049982707332, ball_round=16, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1935: Pandas(Index=1935, rally_id=411, player=2, type=9, player_location_area=9.0, opponent_location_area=8.0, hit_area=4, player_location_x=0.7503783993459506, player_location_y=-1.468608357824974, opponent_location_x=0.2958675365357306, opponent_location_y=0.9598806909934806, ball_round=17, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1936: Pandas(Index=1936, rally_id=411, player=1, type=3, player_location_area=8.0, opponent_location_area=8.0, hit_area=1, player_location_x=0.8445611695756683, player_location_y=0.7572274362668102, opponent_location_x=0.3614950899072618, opponent_location_y=-1.1251960269621553, ball_round=18, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1937: Pandas(Index=1937, rally_id=411, player=2, type=2, player_location_area=8.0, opponent_location_area=8.0, hit_area=4, player_location_x=0.634953480471925, player_location_y=-1.1836404668274514, opponent_location_x=0.400423257336533, opponent_location_y=0.9060422210783016, ball_round=19, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1938: Pandas(Index=1938, rally_id=411, player=1, type=4, player_location_area=9.0, opponent_location_area=8.0, hit_area=3, player_location_x=0.9021334616726324, player_location_y=1.5787917905497928, opponent_location_x=-0.0434596690339718, opponent_location_y=-1.0682259588375231, ball_round=20, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1939: Pandas(Index=1939, rally_id=411, player=2, type=5, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=-0.2288574534807725, player_location_y=-1.0222556685294082, opponent_location_x=0.8490452847761834, opponent_location_y=1.4296464576776948, ball_round=21, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1940: Pandas(Index=1940, rally_id=411, player=1, type=8, player_location_area=7.0, opponent_location_area=8.0, hit_area=7, player_location_x=0.0031301218803816, player_location_y=0.6461860509923181, opponent_location_x=-0.274312282769856, opponent_location_y=-1.0460441035387724, ball_round=22, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1941: Pandas(Index=1941, rally_id=411, player=2, type=4, player_location_area=9.0, opponent_location_area=8.0, hit_area=3, player_location_x=-0.5515686214938458, player_location_y=-1.4514712687379376, opponent_location_x=-0.3599953024747574, opponent_location_y=1.1081624225565736, ball_round=23, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1942: Pandas(Index=1942, rally_id=411, player=1, type=5, player_location_area=8.0, opponent_location_area=9.0, hit_area=6, player_location_x=-0.8009380808148704, player_location_y=1.1429876472374776, opponent_location_x=-0.8004864115255806, opponent_location_y=-1.465779709505649, ball_round=24, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1943: Pandas(Index=1943, rally_id=411, player=2, type=3, player_location_area=8.0, opponent_location_area=8.0, hit_area=8, player_location_x=-0.6610199196657739, player_location_y=-0.7285583334636918, opponent_location_x=-0.3463553594252737, opponent_location_y=0.9099404874593446, ball_round=25, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1944: Pandas(Index=1944, rally_id=411, player=1, type=4, player_location_area=8.0, opponent_location_area=8.0, hit_area=5, player_location_x=0.0206053805083951, player_location_y=1.2420833514447172, opponent_location_x=-0.188247680096109, opponent_location_y=-0.8945726971502186, ball_round=26, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1945: Pandas(Index=1945, rally_id=411, player=2, type=5, player_location_area=8.0, opponent_location_area=8.0, hit_area=6, player_location_x=-0.0715461094228929, player_location_y=-0.9513938327854996, opponent_location_x=0.341708049926447, opponent_location_y=1.2364937743835995, ball_round=27, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1946: Pandas(Index=1946, rally_id=411, player=1, type=9, player_location_area=9.0, opponent_location_area=8.0, hit_area=4, player_location_x=-0.7786668996893714, player_location_y=1.66250616169459, opponent_location_x=-0.4873678580680734, opponent_location_y=-0.9887837206171628, ball_round=28, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1947: Pandas(Index=1947, rally_id=411, player=2, type=8, player_location_area=8.0, opponent_location_area=8.0, hit_area=5, player_location_x=-0.8100018063369393, player_location_y=-0.696331608799453, opponent_location_x=-0.4274380577548091, opponent_location_y=1.261402073323089, ball_round=29, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1948: Pandas(Index=1948, rally_id=411, player=1, type=2, player_location_area=4.0, opponent_location_area=8.0, hit_area=4, player_location_x=-0.9015772128846192, player_location_y=1.6096063885717384, opponent_location_x=-0.4954361788601387, opponent_location_y=-1.0004970198321272, ball_round=30, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1949: Pandas(Index=1949, rally_id=411, player=2, type=9, player_location_area=3.0, opponent_location_area=8.0, hit_area=3, player_location_x=-0.9699060416540308, player_location_y=-1.454142046297714, opponent_location_x=-0.4633115162438829, opponent_location_y=1.159461507190164, ball_round=31, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1950: Pandas(Index=1950, rally_id=411, player=1, type=7, player_location_area=8.0, opponent_location_area=9.0, hit_area=5, player_location_x=0.70738121426778, player_location_y=0.8604882703364142, opponent_location_x=-0.7617056203144469, opponent_location_y=-1.4655318835683329, ball_round=32, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1951: Pandas(Index=1951, rally_id=411, player=2, type=8, player_location_area=7.0, opponent_location_area=8.0, hit_area=2, player_location_x=0.9015906496916412, player_location_y=-0.4707523676596994, opponent_location_x=0.4131589835757254, opponent_location_y=0.890443017419198, ball_round=33, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
batch 1952: Pandas(Index=1952, rally_id=411, player=1, type=2, player_location_area=9.0, opponent_location_area=8.0, hit_area=4, player_location_x=-0.7371057867382896, player_location_y=1.6366477298509814, opponent_location_x=-0.1152044759363647, opponent_location_y=-0.9170640665848137, ball_round=34, set=3, match_id=5, getpoint_player=nan, roundscore_A=2, roundscore_B=4)
